1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	C
-0.97273	-0.46227	0.19433	-0.20401	-0.9055	-0.69148	-1.28741	-0.256	0.11063	0.29194	-0.56828	-1.12814	-0.23769	0.15462	0.53206	-0.48694	-1.32504	-1.17814	-1.03691	-1.1557	-1.3954	-0.91438	-0.03428	0.54804	0.11096	-0.05255	-0.00999	0.68205	1.48981	1.72672	1.84644	1.49345	1.32186	0.71513	0.18149	0.26409	-0.28305	-0.84967	-0.79216	-1.2706	-1.00491	-0.60982	0.18892	-0.32692	-1.17282	-1.04027	-1.00115	-0.79184	-1.18565	-0.00176	0.31904	0.40272	0.79187	-0.74524	-0.67588	-0.24784	-0.64302	-0.4249	1.85374	0.79363	0
-0.86399	-0.60487	-0.9949	-1.02073	-0.8857	-0.99433	-1.20973	-1.5161	-1.14457	-1.07323	-1.10933	-0.64482	-0.84565	-0.12019	-0.49945	-0.42375	-0.25366	-0.64971	-0.99583	-0.9996	-0.69452	-0.60916	-0.77935	-0.71118	-0.21935	-0.18028	-0.15857	0.16053	0.87961	1.89841	1.59036	0.92085	1.03422	0.94216	1.17712	0.76462	0.52141	0.13449	-0.61032	-0.91965	-0.39303	-0.79058	-0.70177	-0.69753	-0.54628	-0.60872	-0.9885	-1.22121	-1.2079	-0.61647	-1.15491	-0.67679	-0.61033	0.26835	0.29765	-0.49191	0.18664	-0.45581	-0.34642	-0.7965	0
-0.35074	-0.19832	-0.06069	-0.54359	-1.13591	-1.02817	0.13196	0.04933	-0.91651	-1.1268	-1.12365	-0.40494	-0.89035	-0.66556	-0.58805	-0.21572	1.02442	0.49357	-0.98769	-1.4835	-1.05796	-0.25588	0.04887	0.11938	0.54905	0.8019	0.70157	0.39916	0.95911	1.61573	1.81093	1.46203	1.28796	1.54716	1.96475	2.32906	2.28622	1.87414	1.33468	0.5289	0.07392	-0.26785	0.33497	0.11798	0.27612	0.22674	-0.14781	-0.9841	-0.96871	1.30816	-0.89676	-0.45881	-0.92193	0.59708	0.18477	-1.08464	0.46319	-0.47127	-0.15229	0.29672	0
-0.86399	-0.35002	-0.57594	-0.42968	-0.80469	0.21368	0.37634	-0.83379	-0.8785	-0.53758	-0.17191	0.88225	0.71292	-0.17795	-0.42303	0.68005	1.19547	1.19903	0.47401	-0.47038	-0.68288	-0.74907	-0.37004	0.26492	0.74911	0.839	0.97634	1.03747	1.23133	1.25288	1.04641	1.08311	1.63419	2.05009	2.31283	2.29952	2.4096	2.34369	1.68128	0.95372	0.01431	-0.60093	-0.95646	-1.08016	-0.26006	0.24764	-0.13631	-0.35446	-0.9548	0.00556	1.23506	0.80754	-0.22791	-0.73154	-0.09741	0.17056	-0.14177	0.5643	-0.31406	0.89301	0
-0.15067	0.19003	-0.13095	-0.64461	1.01342	0.46916	0.63206	0.93598	-0.78812	-1.132	-1.10707	-1.17169	-0.85275	-0.87654	-0.65864	-0.39281	-0.81571	-0.67877	-0.01206	-1.31674	-0.43154	-0.38211	-1.12831	-0.40087	-0.6505	-0.54111	-1.22754	-1.38718	0.10999	1.29093	1.4053	-0.14463	-0.38409	0.45825	1.09994	1.31172	1.01034	1.71074	2.8085	3.28383	2.83937	2.64571	3.78981	4.21728	2.66222	2.17092	2.15229	1.51363	1.21464	0.01288	0.37734	-0.39653	0.65023	-0.18366	0.5375	2.0185	-0.91957	1.84718	2.84057	2.28437	0
0.50612	0.81503	-0.10753	0.13987	-0.46087	1.30495	-0.06387	-0.38048	-1.01111	0.06949	0.0745	0.5924	0.25109	-0.21443	0.0146	-0.02315	0.01637	0.3215	0.78061	0.97678	1.06447	0.80359	0.45538	0.36738	0.65847	0.80359	0.25664	-0.43984	-1.40843	-2.2588	-1.05506	1.33682	1.86904	1.73743	1.44725	1.3704	1.08995	-0.78253	-0.17179	1.05839	1.36022	1.20968	1.10695	1.3026	-0.21191	-0.86929	-0.64579	-0.79504	-0.12318	0.2251	-0.7885	-0.74945	0.31031	1.02169	-0.33726	2.0185	2.08795	0.34792	-0.15229	-0.2002	0
0.07116	-0.13764	-0.61497	0.7524	1.47245	1.1916	-0.48143	0.00588	-0.15798	0.53	0.73537	0.31255	-0.79812	0.22454	0.86794	1.50876	1.20988	1.42616	1.45157	1.53303	1.51634	0.96304	4.99649E-4	-0.31514	0.59763	0.31882	-0.37066	-1.15741	-1.42799	-2.01825	-1.21815	0.57851	0.6696	1.26736	1.30138	1.20154	0.76275	-0.92761	0.74344	1.84591	0.86638	0.23414	-0.06361	0.5006	-0.3946	-0.35114	-0.21912	-0.36247	-0.27059	-0.63842	-0.75519	0.34044	0.28198	0.39162	-0.04097	-0.54421	-0.85044	0.65704	-0.37877	-0.89588	0
0.35388	-0.31361	-0.5369	-0.6747	-1.03151	-0.52906	-0.60929	-0.37226	-0.66479	-0.95271	-0.59993	0.04483	-0.07736	-1.0863	-1.2681	-0.95502	-0.72772	-0.35835	-1.26212	-0.90403	-0.0045	0.29125	0.76796	0.76384	0.39023	-0.33034	-0.52331	-1.07013	-0.98428	-0.63342	0.03984	0.73843	1.50102	1.084	0.76266	0.58478	0.52475	0.32137	0.44556	1.61811	2.51502	2.28182	2.74947	1.46015	0.81758	0.68068	0.2961	0.11817	-0.56263	0.47391	-0.7885	-1.30997	-0.87944	-1.16985	-1.22613	-0.16067	0.30763	-0.39399	0.09038	-0.10082	0
-0.44209	-1.05087	0.53002	-0.18682	-0.75429	-0.60181	-0.51218	0.12449	-0.8785	-1.28972	-0.67905	0.69306	0.32913	-0.08675	-1.47791	-1.38099	-0.75692	0.01522	-0.47642	-0.00132	0.15259	0.38777	0.7084	0.85291	1.3252	0.66743	-0.18666	-0.78133	-0.66753	-0.57952	-0.24475	0.0664	0.58728	0.55166	0.55195	0.53859	0.25923	-0.45103	-1.03127	0.41024	0.70976	1.3537	1.25947	0.25377	-0.25478	-0.3601	-0.65959	-0.20065	-0.54038	-0.98237	-1.1216	-0.42767	0.15451	0.03549	0.01547	1.00737	-0.1072	-0.88859	-0.39495	1.13153	0
-0.7509	0.59962	0.48058	0.13127	1.16103	1.41662	0.33103	0.11627	-1.0922	-0.90658	-0.16362	0.8694	-0.04828	-0.51843	-1.02178	-1.13856	-0.84415	-0.14575	-0.68573	0.22522	0.53425	0.56012	0.55851	0.63837	1.3252	1.04639	0.21064	-0.39304	-0.40947	-0.19129	0.26835	0.352	0.92575	0.68702	0.7835	0.84413	0.5781	-0.2665	-1.39696	-0.16851	0.30944	1.40111	1.37171	0.24702	-0.17432	-0.19659	-0.44453	-0.25512	-0.59879	-0.95309	-0.76352	-1.13351	-0.05795	-0.485	0.42463	-0.23041	-0.03806	-0.10032	-0.79939	1.44956	0
0.26689	0.99707	-0.29229	-0.57368	-0.68769	-0.42924	-0.21763	-0.77625	-1.25185	-0.89468	-0.96615	-1.08745	-0.34268	-0.08918	-0.53694	-1.09386	-0.93327	-1.37047	-1.53383	-1.60686	-1.87054	-1.20827	-2.01449	-1.86627	-0.40757	0.36983	0.05555	-0.39725	-0.3487	0.22003	1.22165	2.13359	2.06467	1.1999	1.71893	2.32906	2.44211	2.09859	1.20006	0.20594	-0.17972	-0.28385	0.3472	0.91698	0.68897	0.43803	0.1052	0.26237	0.11045	-1.23849	-0.52203	0.29892	1.9108	-0.90961	1.53925	0.4495	-0.71216	0.25518	0.2198	-0.23995	0
-0.69871	-0.95985	-0.33913	-0.48986	-1.20072	-0.47153	-0.72258	-0.83144	-0.89032	-0.87906	-1.21332	-1.18383	-1.06912	-0.81878	-0.43082	-0.36573	-0.24038	-0.3312	-0.70822	-0.96609	-0.7783	-0.7651	-0.72219	-0.32225	0.07911	0.58481	0.75449	-0.22608	-1.29563	-1.08008	-0.0583	0.09454	-0.55115	0.14429	0.4821	0.48217	0.46181	0.70686	0.67563	0.75446	0.76177	0.05338	-0.12189	-0.8941	-1.23811	-0.80583	-0.9678	-1.29331	-1.14393	-0.93114	-0.43042	-0.74945	-1.12022	-0.9507	-0.25261	-0.75341	-0.43561	-1.0277	-0.44348	-0.83625	0
-0.89009	-1.0266	-0.92985	-0.66395	-0.29886	-0.61534	-0.36329	-0.74101	-1.01703	-0.94081	-0.78756	-0.45706	0.03969	-0.2351	-0.4683	-0.52305	-0.46528	-0.58586	-0.43572	-0.35768	-0.16508	0.08647	0.12161	0.35567	0.85812	1.02026	1.21244	0.68458	0.1537	-0.10069	-0.41953	-0.67737	-1.03974	-1.44625	-1.06305	-0.64042	-0.59274	-0.29138	-0.4767	-0.93365	-0.80621	-0.61515	-0.5104	-0.53773	-0.70193	-1.09626	-0.8689	-0.69571	-1.00208	-1.16531	-1.2132	-0.85325	-0.97858	-0.41651	0.29765	-0.56164	-0.83315	-0.23942	-0.34642	-0.69711	0
0.00592	-0.01931	-0.47185	-1.02502	-1.11971	-0.73378	-0.52189	-0.28301	-0.68169	-0.99065	-1.38061	-0.92325	-0.68817	-0.56342	-0.23123	-0.62921	-0.56275	-0.60765	-0.67953	-0.2743	-0.26709	0.00557	0.1424	0.33476	0.7144	0.8175	1.18313	0.9249	0.27441	0.23045	0.50527	0.11611	-0.66591	-0.99953	-0.87242	-0.48746	-0.37642	-0.08807	-0.26824	-0.68961	-0.78342	-0.15465	-0.24779	-0.25489	-0.32931	-0.69085	-0.15356	0.00763	-0.34013	-0.81405	-0.70523	-0.71831	-0.49702	-0.01929	-0.59123	0.3449	-0.64302	-0.37853	-0.47584	0.43585	0
-0.69436	-0.92344	-0.6514	-0.85523	-0.56888	-0.63903	-0.98477	-1.42919	-0.74419	-0.86343	-0.6896	-0.73335	-0.45832	-0.24787	-0.2916	-0.77364	-0.66969	-0.53118	-0.37642	-0.41936	-0.46451	-0.2254	-0.09423	0.00605	0.62376	0.76902	0.88516	0.85365	0.46962	0.41981	0.66275	0.28916	-0.24657	-0.75001	-0.98934	-0.65329	-0.51813	-0.33975	-0.19741	-0.58886	-0.72089	-0.08886	0.06229	-0.33367	-0.33326	-0.23915	-0.34332	-0.31761	-0.54038	0.39341	-0.20558	-0.93629	-1.12022	-1.21094	-1.00039	-0.59651	1.03359	0.93526	-0.83175	-0.02131	0
-0.39424	-0.81422	-0.82055	-0.63171	-0.36907	-1.4173	-0.52837	-0.60127	-0.37591	-0.65736	-0.46579	-0.79617	-0.49024	-0.23449	-0.28527	-0.7255	-0.61736	-0.50097	-0.27951	-0.33141	-0.29579	-0.07259	0.09044	0.31343	0.88833	1.01436	1.21244	1.19936	0.85422	0.82887	0.77397	0.28072	-0.21994	-0.79412	-0.96851	-0.4424	-0.42018	-0.13738	0.06731	-0.5536	-1.00667	-0.07582	-0.1888	-0.44996	-0.33524	-0.41983	5.41851E-4	-0.27115	-0.08146	0.1446	-1.07164	-0.60413	-0.87944	-0.73154	-0.25261	-0.78828	-0.57388	-0.7804	-1.1553	-0.93563	0
-0.60737	-0.85669	-0.84657	-0.59303	-1.17912	-1.10768	-0.58339	-0.50849	-0.70196	-0.43045	-0.33844	-0.27644	-0.34339	-0.23875	-0.73068	-0.7573	-0.61508	-0.42297	-0.39619	-0.41022	-0.21938	-0.09838	-0.24613	0.16204	1.12106	1.20531	1.21244	1.11209	0.92456	0.59738	0.39639	-0.03161	-0.61749	-0.98958	-1.2178	-0.58741	-0.49146	-0.13878	0.02713	-0.49931	-1.18141	-0.42609	-0.47299	-0.38769	-0.56211	-0.59081	-0.12366	0.05729	-0.29841	-0.61647	-0.9384	-0.88439	-0.93609	-1.00549	-1.12737	-0.63137	-0.71216	-1.05861	-0.73468	-0.63748	0
-0.329	-0.78995	-0.68784	-0.83159	-0.25926	-0.03333	-0.12699	-0.55312	-0.52373	-0.9051	-0.59993	-1.22952	-1.23157	-1.24681	-1.23646	-1.13942	-0.91773	-0.74568	-0.67992	-0.65503	-0.25312	-0.04993	0.22075	0.36947	0.4976	0.8879	0.72681	0.4253	0.65318	0.62094	0.63659	0.90116	0.8507	0.92357	0.99265	1.10386	1.08995	0.80781	0.31747	0.09008	-0.22413	-0.74257	-0.82192	-0.36293	-0.49946	-0.46911	-0.88845	-1.02735	-0.94646	-0.82137	-1.18822	-0.85325	-0.82278	-0.18366	0.57983	0.69357	-0.53931	-0.95042	-1.18765	-0.83625	0
-0.28985	-1.10851	-0.94546	-0.9498	-0.55268	-0.23636	-0.5316	-0.81383	-0.1318	-0.46914	-0.69186	-1.10958	-1.50044	-0.8054	-1.21406	-1.26407	-0.59536	-0.70515	-0.75744	-0.36263	-0.05143	0.39168	0.92065	1.04027	1.03205	1.24072	1.21244	0.89834	0.88419	0.67213	0.67958	0.78814	0.68558	0.83664	0.9066	0.60977	0.47848	0.2669	-0.58822	-0.81779	-0.61745	-1.26294	-1.22842	-1.24146	-1.06795	-0.97755	-1.13111	-0.85753	-1.11334	-0.96041	-0.91342	-1.04009	0.31031	-0.12887	-0.68999	-0.43961	-0.83315	-0.68766	-0.94499	-0.75674	0
-0.72481	-0.70499	-0.57334	-0.78216	-0.70209	-0.59166	-0.5575	-0.85963	-0.44602	-0.58073	-1.10933	-1.42942	-1.49335	-1.02854	-1.16879	-1.30792	-0.80092	-0.60153	-0.71907	-0.40489	-0.05104	0.33541	0.70161	0.71031	0.94345	1.18171	1.21244	0.76385	0.48377	0.36545	0.34639	0.3459	0.29238	0.41587	0.49059	0.46287	0.39136	0.05091	-0.70978	-0.68401	-0.54089	-1.03239	-1.37806	-1.23696	-0.89055	-0.82226	-1.12421	-1.11387	-1.16062	-1.15068	-1.17989	-0.96743	-0.46869	-1.08767	-0.60533	-0.59651	-1.05785	-0.59492	0.10655	-0.14057	0
-0.70306	-1.14796	-0.91163	-0.17822	-0.40867	-0.45292	-0.46363	-0.47796	-0.05831	-0.44607	-0.62404	-1.00106	-1.30748	-1.05164	-0.97602	-1.13469	-0.76716	-0.64436	-0.54581	-0.07632	0.2259	0.67853	1.12051	0.96207	0.9953	1.26517	1.13958	0.90719	0.73393	0.52219	0.39966	0.4955	0.46961	0.58669	0.61949	0.55638	0.49515	0.18473	-0.71681	-0.76237	-0.7092	-1.2499	-1.33562	-1.32473	-0.94924	-0.99174	-1.20241	-1.28209	-1.24128	-0.64574	-0.57199	-0.58337	-0.93609	-1.32052	-1.15559	-0.64881	-0.67759	-0.88859	-0.91264	-0.97539	0
-0.68131	-1.02963	-1.00791	-0.53715	-0.34386	-0.19745	-0.30178	-0.54607	-0.15545	-0.12989	-0.59088	-0.9925	-1.08969	-1.08934	-0.8699	-0.67478	-0.56957	-0.69215	-0.45976	0.03295	0.27399	0.97867	1.41111	0.92903	0.68011	0.91698	0.93034	0.88948	0.75224	0.53306	0.36742	0.25024	0.18924	0.48723	0.67313	0.54351	0.6277	0.16219	-0.49027	-1.07414	-1.05459	-1.39392	-1.00395	-1.16868	-1.27042	-0.84615	-0.93905	-1.00012	-0.9103	-0.80673	-1.12993	-1.00895	-0.32706	-0.10148	0.04368	-1.01491	-0.71216	-0.79585	-0.79939	-0.69711	0
-0.89444	-0.51385	-0.51088	-0.20186	-0.15305	-0.46477	-1.16279	-0.51906	-0.46545	-0.66777	-1.19448	-1.00035	-1.19965	-1.28451	-1.33674	-1.06635	-0.55744	-0.60268	-0.53456	-0.25984	0.07152	0.75005	1.10612	0.82949	0.52986	0.74078	1.21244	1.23014	1.25131	1.04404	0.90762	1.1347	1.17126	1.26347	1.29829	1.07206	0.9499	0.70545	0.09092	-0.41759	-0.68758	-1.04898	-1.22266	-0.97212	-1.12929	-0.95067	-1.17251	-0.96968	-1.1634	-0.79942	-0.94673	-0.64565	-0.75197	-1.19725	-1.08504	-0.92774	-0.34918	-0.45581	-0.89646	-0.69711	0
-0.97708	-0.8749	-1.07817	-1.03362	-0.9991	-0.72363	-1.27123	-0.46621	-0.79741	-0.67149	-1.04151	-1.13742	-1.47348	-1.44258	-1.1537	-1.06936	-0.80471	-0.27231	-0.23145	-0.15475	-0.06966	0.12633	-0.06465	-0.30468	-0.73338	-0.56977	-0.04704	0.66308	1.48981	1.5206	1.2296	0.83785	0.62747	0.64161	0.59324	0.63097	0.3847	0.0326	0.0633	-0.145	-0.22823	-0.67679	-0.61904	-0.48747	-0.42625	-0.68637	-0.71594	-0.56594	-0.59323	-0.36766	-1.09662	-0.89477	-1.19104	-1.22464	-0.74643	-1.10208	-0.76401	-0.70311	-0.45966	-0.67724	0
-0.95968	-0.85366	-0.78932	-0.09655	-0.8983	-0.40555	-0.83587	-0.71635	-1.40474	-0.88129	-1.56071	-0.67695	-0.91943	-1.17385	-0.86552	-1.09945	-1.23933	-0.94681	-1.63617	-1.56346	-1.18673	-1.81128	-2.31947	-2.21672	-2.59639	-2.25339	-1.47464	-0.87915	-0.50562	-0.13648	0.49406	0.74968	1.25503	2.10372	2.34409	2.14618	2.00946	1.72624	1.7275	1.79889	1.29126	0.81674	0.25223	-0.32692	-0.3636	-0.47433	-0.39738	-0.08209	-0.45694	0.21046	0.7604	-0.94667	-0.83695	-0.4576	0.43874	0.3972	-0.41832	-0.73403	-0.10375	-0.04119	0
-0.50298	-0.64431	0.1631	-0.54574	-0.8821	-1.17536	-1.38452	-0.95475	-1.28564	-1.19673	-1.38211	-0.46277	-1.20107	-1.22675	-1.11476	-0.9013	-0.98296	-1.58613	-1.44662	-1.34949	-1.59593	-2.06999	-1.80064	-2.29367	-2.50615	-2.04768	-0.96865	-0.19783	-0.03361	0.13487	0.93519	0.46221	0.85312	1.90739	2.1438	2.21736	1.7206	1.36939	1.25682	1.69926	1.49463	1.20316	0.67671	-0.16862	-0.55288	-0.72146	-0.36057	0.10536	0.12158	-0.12616	-0.6053	-0.95705	0.96183	0.84362	-0.19617	-0.56164	0.58419	1.53805	3.4715	-0.04119	0
-0.11587	0.16879	-0.78412	-0.97774	-0.80469	-1.02817	-1.41851	-0.66703	-0.79065	-0.96982	-1.53207	-0.3157	-0.5853	-1.15561	-0.84946	-0.66747	-0.79257	-1.307	-1.53887	-1.70014	-1.49974	-2.17042	-1.76266	-1.81608	-2.38857	-1.98993	-0.46795	0.63947	0.85172	0.84699	1.40671	0.87677	1.14899	2.03885	2.29971	2.0822	1.38464	1.09705	1.31308	1.98752	1.6121	1.46038	0.87672	-0.10785	-0.30359	-0.82002	-0.33757	0.10856	0.0131	-0.11885	-0.50537	-0.99857	1.1318	0.63817	-0.35137	0.25773	-0.08991	0.02333	0.10655	0.59486	0
0.33213	0.05654	-0.31571	-0.52855	0.12236	0.5013	-0.09139	-0.80443	-1.37264	-1.17292	-1.09576	0.03055	-0.90028	-1.02975	-0.96337	-0.90946	-1.03757	-1.23817	-1.23692	-1.71118	-1.55986	-2.3541	-1.62676	-1.74791	-2.65967	-2.13957	-0.92346	0.02646	0.16827	0.28708	0.94314	0.4608	1.1761	2.02198	2.15808	2.1795	1.69809	1.58491	1.59388	2.01942	1.83651	1.40585	0.96162	0.10297	-0.29699	-0.60126	-0.48363	-0.25993	0.12992	-0.21398	-0.85512	-0.44843	0.74938	0.69296	-0.16795	-0.21297	0.98173	-0.19306	-0.02287	0.0582	0
-0.42034	-0.73533	-0.66962	-0.28568	-0.64988	-1.34793	-0.52675	-0.44038	-0.79403	-0.66331	-0.63158	-0.84257	-0.92156	-1.04678	-1.24084	-1.2443	-1.11266	-1.02366	-0.45278	-0.75098	-1.47143	-1.41969	-0.91006	-0.36741	-0.4537	-0.65366	-0.91573	-0.01823	1.40531	1.89841	2.10346	2.08435	1.68987	1.08746	0.58707	0.28189	0.43388	-0.66185	-1.28545	-0.90622	-0.68933	-0.66908	0.09683	1.27934	1.17503	0.60303	-0.16967	-1.10586	-1.01321	-0.12616	-0.29719	-1.10237	-0.56784	0.14507	-1.14148	-1.04978	-0.34918	-0.57946	-0.20082	-1.05489	0
-0.329	-0.51385	-0.43021	-0.85953	-0.71109	-0.44108	-0.50409	-0.51671	-0.53133	-0.82549	-0.87196	-0.99964	-1.09324	-0.73184	-0.39528	-0.70787	-0.84605	-1.05464	-1.66756	-1.66207	-1.58468	-1.82574	-1.54482	-0.56062	0.68827	1.26517	0.67674	-0.08358	-0.36784	-0.53059	-0.67094	-1.09522	-1.23585	-0.83909	-0.31864	-0.56962	-1.07542	-1.415	-1.37134	-1.01928	-0.38076	-0.5144	-0.63199	-0.89935	-0.74677	-0.69906	-1.01495	-0.71334	-0.45138	-0.49938	-0.65527	0.06018	-0.8936	-0.78633	-0.28083	-1.06721	-0.53931	-0.85768	-1.13912	-0.95551	0
-0.98578	-0.79601	-0.96368	-0.92616	-0.9631	-1.28872	-1.11748	-0.90778	-0.61327	-0.72431	-1.0724	-1.19596	-1.2862	-1.24924	-0.83485	-0.91075	-1.09673	-1.20414	-1.53228	-1.65407	-1.52999	-1.31066	-0.89207	-0.23359	0.57681	1.10583	0.51228	-0.47398	-0.72997	-1.02844	-1.0831	-1.3977	-1.11819	-0.80277	-0.60421	-0.80398	-1.27091	-1.30325	-0.70878	-0.36945	0.05346	0.15295	-0.137	-0.49572	-0.57398	-0.31978	-0.70904	-0.93123	-0.67667	-0.76283	-1.14658	-0.67679	-1.16271	-1.12876	-0.57712	-0.80571	-0.90229	-0.6722	-1.18765	-0.59773	0
-1.11192	-0.92951	-0.90122	-0.32652	-0.39967	0.25598	0.04132	-0.37814	-0.457	-0.88873	-1.0724	-0.89755	-0.80451	-0.8656	-0.6601	-0.88238	-1.01747	-1.06114	-1.39274	-1.54252	-1.48694	-1.66785	-1.23983	-0.37578	0.71481	1.26517	0.58433	-0.13333	-0.3566	-0.85358	-0.84664	-1.09568	-1.09058	-0.78071	-0.30051	-0.59839	-1.18504	-1.24362	-1.05086	-0.63979	-0.15985	-0.16354	-0.34708	-0.89485	-0.68676	-0.47881	-0.9701	-0.76781	-0.50979	-1.09214	-0.68025	-0.15779	-0.7378	-1.01918	-0.80286	-1.36358	-1.04057	-0.47127	-0.89646	-0.97539	0
-0.36379	-0.60184	-0.79973	-0.70479	-0.25566	-0.73208	-0.97991	-0.98881	-0.66817	-0.73622	-0.97746	-0.94467	-1.02301	-0.8358	-0.7409	-0.80244	-0.96513	-1.09976	-1.41522	-1.60077	-1.42023	-1.33919	-0.87129	-0.11858	0.94182	1.26517	0.43372	-0.34624	-0.48314	-0.96593	-1.07422	-1.58059	-1.37192	-1.05964	-0.76166	-0.7805	-1.3376	-1.08022	-0.75147	-0.35322	0.15048	0.08124	-0.40536	-1.08391	-0.80085	-0.51988	-0.9011	-1.07382	-0.70726	-0.79942	-0.17227	-0.62489	-0.62449	-0.38912	-0.0833	-0.66624	-0.86772	-0.93496	-0.49202	-0.83625	0
-0.66391	-0.49261	-0.90903	-0.92616	-0.9667	-1.53912	-0.90384	-0.46269	-0.83964	-0.79425	-0.82825	-1.19525	-1.58912	-1.28755	-0.82171	-1.02681	-1.17334	-0.99422	-0.79737	-0.90746	-0.88962	-0.22852	0.40502	0.84915	0.93651	0.21597	-0.06658	0.04332	-0.23173	-0.92244	-1.32657	-0.8265	-0.72644	-0.48665	-0.75008	-0.59082	-0.18843	-0.24678	-0.16928	-0.17131	-0.12303	-0.39764	-0.68523	-0.2639	-0.08067	0.08264	-0.37552	-0.41374	-0.20662	-0.68965	-1.13826	-0.74945	-0.49702	0.04919	-1.14148	-1.04978	-0.91957	-0.31671	-0.65379	-0.33934	0
-0.7944	-0.884	-0.82576	-0.34586	-0.13145	-0.30911	-0.34548	-0.80326	-0.70872	-0.77862	-1.04603	-1.4287	-0.84211	0.2665	0.77983	1.19714	1.35703	1.26327	1.20311	0.95127	0.8558	0.89582	0.95943	0.90644	0.90875	1.1248	1.21244	0.9249	0.14204	-0.52108	-1.00459	-0.67127	-1.17484	-0.83044	-0.52356	-0.59536	-0.62067	-0.8431	-1.45021	-1.67639	-1.40524	-1.47867	-1.34425	-1.28272	-1.0574	-1.18063	-1.0322	-1.05299	-0.93811	-0.70428	-0.30551	-0.59375	-1.19104	0.10398	-0.56301	-0.09094	-0.03806	-0.36308	-0.39495	-0.51822	0
-0.38989	-0.85062	-0.29489	-0.64461	0.09896	0.81769	-0.10272	-0.86902	-0.39111	-0.53014	-1.14324	-1.59433	-1.04926	0.04883	1.15953	1.80019	1.58572	1.35121	1.38296	1.19494	1.28866	1.23504	1.17488	1.36898	1.21292	0.97389	0.94825	0.15884	-0.83236	-1.16208	-0.41298	0.10345	-0.06837	-0.44643	-0.56601	-0.94672	-0.45728	-0.53602	-0.83386	-0.9107	-1.1966	-1.31213	-1.15863	-0.65927	-0.54035	-0.77373	-0.91835	-0.78383	-0.7907	-1.45072	0.22744	-0.07476	-0.36955	-0.58088	-0.7041	-0.30014	-0.50474	-0.39399	-0.10375	-0.22008	0
-0.22896	-0.59274	0.07203	-0.21261	-0.17105	-0.51383	0.26305	-0.29241	-0.33452	-0.52568	-1.07165	-1.60147	-0.87545	-0.06973	1.23693	1.93129	1.71011	1.37951	1.54925	1.3004	1.51634	1.45897	1.35995	1.26903	0.92059	1.14883	1.08015	0.29207	-0.82695	-0.90024	-0.14849	-0.1798	-0.38312	-0.37205	-0.65747	-1.17956	-0.39434	-0.70834	-1.27892	-1.14746	-1.28485	-1.47156	-1.13129	-0.51148	-0.41174	-0.90737	-0.78034	-0.71334	-0.88527	-0.79942	-0.04736	-0.44843	0.62191	-0.40281	-1.05683	-0.07351	-0.57388	-0.82677	-0.70233	-0.81637	0
0.19295	-0.27417	0.09805	1.65327E-4	0.07556	-0.40893	-0.13185	-0.14091	-0.46038	-0.92295	-1.50947	-1.29449	-0.72931	0.17712	0.6815	1.04884	1.20115	1.26939	1.13954	1.00153	1.51634	1.39566	1.25922	1.20212	0.96509	0.87989	0.37021	-0.44827	-1.22653	-0.71315	-0.19242	-0.45977	-0.64073	-0.51259	-0.8427	-1.24923	-1.01957	-1.05298	-1.20708	-0.72823	-0.95173	-1.17582	-1.50181	-0.65477	-0.55881	-0.82226	-0.31687	-0.38009	-0.72395	-0.25057	-1.06331	0.16398	0.05536	-1.06028	-0.81697	1.51294	1.0163	-0.99678	-0.16846	-0.27971	0
-0.26375	-0.10123	-1.06256	-0.50491	-0.74349	-0.31419	0.84245	0.00353	-0.60566	-1.29121	-1.34519	-0.79974	-0.32566	0.65197	0.9838	1.3162	1.27473	1.23765	1.03101	1.14087	1.51634	1.02791	0.63445	0.85041	0.94386	1.0249	0.74268	-0.18561	-1.43631	-1.53399	-0.95927	-0.98735	-0.91771	-1.08256	-1.11476	-1.32382	-1.06917	-0.95015	-0.96798	-0.92805	-1.03881	-1.38858	-1.22554	-0.56999	-0.75271	-0.71101	-0.43763	-0.51147	-0.06199	0.7959	-0.05569	-0.29273	-0.14293	-1.19725	-0.57712	-0.17811	-0.38375	-0.64129	-0.58908	-0.69711	0
-0.79875	-0.90524	-0.9897	-0.16963	-4.32719E-5	-0.26851	-0.32768	-1.0029	-1.10487	-1.25699	-0.94505	-0.77832	-0.37673	0.00627	0.44492	0.41656	0.46654	0.67137	0.77984	0.87093	1.31969	1.46835	1.26921	1.13144	0.77728	0.37784	-0.2119	-1.03219	-0.7	0.15571	-0.05409	-0.5606	-0.2117	-0.30113	-1.10898	-1.20304	-1.35844	-1.37838	-0.78563	-0.52785	-0.71037	-1.26768	-1.65937	-1.02239	-0.8701	-1.04251	-0.82289	-0.84471	-0.71561	-0.75551	0.0026	-1.09199	-0.41204	0.06289	-0.13973	-0.42217	-1.29984	-0.87313	-0.8641	-0.75674	0
