1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	C
0.34794	0.72062	-0.00814	0.76738	0.00853	0.91323	0.08109	0.9627	0.20226	0.90657	0.31092	0.84645	0.57182	0.86856	0.712	0.70781	0.93447	0.6815	0.95162	0.74989	1.07017	0.56451	1.2109	0.47478	1.3145	0.0918	1.23528	0.2797	1.25445	0.17604	1.24647	0.10534	1.30696	1
-2.8659	0.72062	2.16482	0.76738	-2.42158	0.91323	1.6911	0.9627	1.69196	0.92958	1.70762	0.96305	1.83196	1.00462	2.02646	1.00005	-2.00576	-2.17062	1.97278	-2.19192	1.91387	-2.25662	2.00473	1.04394	-1.82659	0.88794	1.94452	-2.39361	2.02354	-2.36667	-1.93975	-2.58171	2.1043	0
0.34794	0.72062	0.44697	0.76738	0.80296	0.91323	1.1721	0.9627	1.69196	0.92958	1.70762	0.96305	1.83196	1.00462	1.52747	1.00005	2.02032	1.0229	1.97278	0.66902	1.91387	0.88444	2.00473	0.43244	2.10658	-0.30819	1.94452	-0.46929	2.02354	-0.92079	1.95452	-2.22551	2.1043	1
-2.8659	0.72062	2.16482	0.76738	-2.42158	0.91323	1.6911	-2.98156	1.69196	-0.84505	-0.31333	0.96305	1.83196	-0.52718	-0.15519	-0.61802	0.00728	-2.17062	1.97278	-2.19192	1.91387	1.05591	2.00473	1.04394	-1.82659	0.88794	1.94452	1.0793	2.02354	1.13299	-1.93975	-2.58171	2.1043	0
0.34794	0.72062	-0.25012	0.76738	1.1143	0.91323	-0.04568	0.9627	0.04434	0.92958	-2.33428	0.96305	-1.00835	1.00462	-0.501	1.00005	0.10582	1.0229	-1.13925	1.08769	-0.52884	1.05591	-1.78706	1.04394	-1.00145	0.88794	-1.353	1.0793	-1.91367	1.13299	-1.52219	1.24485	-1.0612	1
-2.8659	0.72062	-2.36586	0.76738	1.9186	0.91323	1.6911	0.9627	1.69196	0.92958	1.70762	0.96305	-2.20948	1.00462	-2.33683	1.00005	2.02032	1.0229	-1.88022	1.08769	1.91387	1.05591	2.00473	1.04394	-1.82659	0.88794	1.94452	1.0793	-1.91367	1.13299	1.95452	1.24485	-2.16613	0
0.34794	0.56545	0.07627	0.62656	0.10117	0.7042	0.24353	0.64935	0.35264	0.55338	0.53943	0.49239	0.76063	0.55727	1.07692	0.36025	1.29965	0.24443	1.29704	0.10222	1.27653	-0.03338	1.40454	-0.27523	1.63747	-0.68576	1.46973	-0.48882	1.4534	-0.56898	1.50808	-0.7454	1.45325	1
0.34794	0.08165	-0.49274	0.42752	0.22393	-0.16983	0.40184	-0.50072	0.8302	0.92958	-0.62039	-0.62715	0.71092	-0.51095	0.6928	-0.31575	0.83601	-0.40513	0.74662	-0.48119	0.57733	-0.60173	0.58159	-0.7343	0.52161	-1.13285	0.38971	-0.74014	0.25867	-0.69707	0.14493	-0.74521	0.067	0
0.34794	0.21534	-0.1642	0.10721	-0.36386	0.51987	-0.17523	0.68556	-0.32282	0.28117	-0.13694	0.50657	-0.03034	0.59221	-0.04222	0.65297	-0.55256	0.47962	0.01779	0.73838	0.11817	-0.02704	-0.24454	0.44553	0.19528	0.1326	0.00576	0.27272	-0.3615	0.41598	-0.26624	0.40991	0.03226	1
0.34794	-0.5014	-0.24421	0.7186	-0.15757	0.91323	1.6911	-0.30299	-0.0586	0.12174	-0.04939	0.34534	-1.84757	0.35875	1.32637	0.4627	-0.20304	0.1709	-0.17655	0.52317	0.26946	0.77781	0.97188	0.12795	0.46287	-0.09405	0.39241	-0.09345	0.00352	0.06766	0.27066	-0.01005	0.24143	0
0.34794	0.06857	0.00206	0.32459	-0.48078	0.45363	-0.15674	0.29292	-0.46838	0.30009	-0.29045	0.42932	-0.4709	0.57686	-0.20458	0.62759	0.18199	0.41433	-0.10639	0.69166	-0.47482	0.62465	-0.17018	0.783	-0.15684	0.38206	0.02096	0.50266	0.09951	0.89528	0.08087	0.73224	-0.0148	1
0.34794	0.17265	-0.21378	0.56042	-0.17636	0.91323	1.16737	0.29935	-0.49692	0.01	-0.65321	0.67068	0.0044	0.34315	2.02646	0.19838	0.44649	0.49307	0.23893	1.08769	-0.59498	1.03332	-1.78706	0.30529	0.7836	0.05459	0.3932	0.0769	0.21601	0.2393	0.29251	1.24485	2.1043	0
0.34794	-0.13034	-0.13606	-0.37923	-0.25149	-0.33651	0.0193	-0.22058	-0.49636	0.1571	-0.02801	0.10587	-0.02236	0.27776	-0.27496	0.32109	0.03887	0.22765	0.04628	0.20026	0.11266	0.36092	0.26496	0.17617	0.1477	-0.10777	0.30895	0.14639	0.21705	0.1723	0.46553	0.1569	0.33751	1
0.34794	-0.44609	0.18224	-0.48295	0.01977	-0.64604	0.30761	-1.08114	0.54115	-0.76489	0.41813	-0.95102	0.49093	-0.73168	0.44088	-0.5739	0.82165	-1.1291	0.29147	-0.88054	0.08199	-0.90902	0.79826	-0.9269	0.04556	-1.24244	-0.00291	-2.39361	-1.91367	-0.66786	-0.13795	-0.67849	-0.16574	0
0.34794	0.48564	-0.5988	0.76738	0.53784	0.55604	0.13961	0.66858	-0.25284	0.76202	-0.40007	0.72507	0.31642	0.66604	0.39725	0.50178	1.17363	0.56032	0.7987	0.64783	0.51616	1.05591	0.76995	0.29642	1.16339	0.30311	1.09429	0.74766	1.20823	0.13604	1.38836	0.33338	1.12605	1
0.34794	0.41034	-0.29488	-1.76685	-1.99956	-1.29849	-1.31293	0.58105	-0.28022	0.7435	-0.32875	-0.94142	1.10381	-0.83383	-1.64012	0.76868	-0.22108	0.67128	-0.25674	-0.66623	0.96456	-1.16561	1.64326	0.67972	0.06688	0.32386	-0.33333	0.69527	-0.22281	-0.9905	-1.51469	-1.02227	-1.30921	0
0.34794	0.13534	-0.66194	0.08158	-0.15713	-0.19877	0.50552	0.27673	0.00261	0.04227	0.23146	0.28522	-0.6544	0.24538	0.67004	0.00811	-0.85045	0.00236	-0.45628	-0.11007	0.21054	0.28154	0.03594	-0.14365	-0.09942	-0.08202	0.0489	0.18239	-0.03263	0.50914	-0.48362	0.29653	0.28473	1
0.34794	-2.37718	0.23613	-1.80534	1.34081	-0.06084	-0.49675	-0.38054	-0.51556	-0.47694	-0.61991	0.11713	-0.00734	0.33594	-0.4929	-0.35251	0.91719	-0.03502	0.1119	0.2754	0.12142	-1.65667	-1.05922	1.04394	1.43077	-0.24828	-0.60292	-0.92057	0.27436	-0.57486	1.09428	0.33857	-0.22262	0
0.34794	-0.70186	0.20716	-0.28423	0.11326	-0.06549	-0.23898	0.02854	0.0568	0.08596	-0.64957	0.11713	-0.28483	0.32324	-0.06999	0.70336	-0.44386	0.10389	-0.03548	0.02141	0.11177	-0.13357	-0.28708	0.20948	0.07754	-0.07352	0.0655	-0.05573	0.24879	0.62201	-0.02899	0.08844	-0.0998	1
0.34794	0.30184	0.28122	-1.15621	-0.25149	0.03109	-0.09721	-0.23107	1.69196	-0.16432	1.69867	-0.68338	0.88656	-0.16376	0.12537	-0.66108	1.92212	-1.38818	1.68231	-0.71938	0.73284	-1.30546	0.55864	-2.26791	1.72723	-1.71076	1.73086	-2.39361	1.42117	-2.36667	0.25779	-0.66843	-0.03092	0
0.34794	0.52203	0.27569	0.36918	0.55967	0.36497	0.74083	0.16959	1.13387	-0.05883	1.32671	-0.25182	1.57923	-0.42856	1.70004	-0.82207	1.76659	-1.03275	1.5801	-1.31684	1.25625	-1.54666	1.12892	-1.86312	0.92567	-2.44105	0.59613	-1.91381	0.27578	-1.86753	-0.10019	-1.9637	-0.45591	1
0.34794	0.67469	0.33101	0.43427	0.75237	0.34023	0.89863	-0.06344	1.36702	-0.28766	1.55894	-0.47881	1.7096	-0.73021	1.68372	-1.13613	1.85171	-1.40649	1.57833	-1.67168	0.93944	-1.88244	0.74466	-2.16076	0.49101	-2.66325	0.10174	-2.0874	-0.32542	-1.79428	-0.64806	-1.81531	-1.09212	1
0.34794	-3.2978	-2.36586	-1.15621	-0.25149	-0.08516	-1.73669	0.1854	0.30514	-2.61968	-1.14935	-0.64418	-0.18876	-0.52718	-0.15519	1.00005	-0.5304	0.00867	-1.17739	1.03961	-1.94589	-2.25662	-1.78706	1.04394	-1.03227	-2.98649	-1.69167	-2.39361	-1.91367	1.13299	-1.93975	-0.66843	-0.03092	0
0.34794	0.19991	0.01216	0.36485	-0.1963	0.47834	-0.15637	0.29671	-0.1692	0.35817	0.31624	0.57626	-0.04028	0.61699	0.02899	0.52565	-0.1508	0.44189	0.04628	0.59609	0.20313	0.52894	0.33985	0.47372	0.44374	0.1936	0.37383	0.48382	0.40021	0.42884	0.29356	0.43084	0.2918	1
0.34794	0.72062	-2.36586	-1.15621	-0.25149	0.46547	-2.1354	0.58567	0.76496	-1.58883	-2.23026	-0.64418	-0.18876	-0.52718	-0.15519	0.54794	-1.5469	0.60022	-1.11528	-0.55212	-0.01601	-0.2959	-1.78706	-2.41358	-1.82659	-2.98649	-1.69167	1.0793	-1.91367	1.13299	-1.93975	-0.66843	-0.03092	0
0.34794	0.72062	-0.0618	0.69457	-0.31967	0.91323	-0.29519	0.9627	-0.4796	0.9123	-0.45665	0.94976	-0.37067	1.00462	-0.49829	1.00005	-0.27972	0.99592	-0.18129	1.08769	-0.37341	1.05591	-0.25654	1.02615	-0.29429	0.81994	-0.24161	0.98552	-0.28215	1.07063	-0.43191	0.99633	-0.52834	1
-2.8659	-1.28859	-0.10052	-1.15621	-0.25149	-1.1166	-0.22921	-1.00943	-0.3748	-0.84505	-0.31333	-0.64418	-0.18876	-0.52718	-0.15519	-0.61802	0.00728	-0.57386	0.04628	-0.55212	-0.01601	-0.60036	0.10884	-0.68482	0.14	0.88794	-1.69167	-0.65715	0.05494	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	0.6343	-0.37451	0.06177	-0.52687	0.83944	-0.57951	0.90405	-0.19995	0.78767	-0.33604	0.69855	-0.68827	1.00462	-0.84011	0.98829	-0.41981	1.00179	-0.35863	1.08769	-0.54026	0.94206	-0.63925	1.04394	-0.23824	0.67084	-0.44746	0.75681	-0.41217	0.94217	-0.61291	0.66189	-0.91859	1
0.34794	-0.71779	-0.8213	-1.15621	-0.25149	0.26738	-2.14952	-0.40434	1.60583	0.29771	-0.1832	-0.08409	-1.90331	-0.52718	-0.15519	0.33811	-0.71711	0.1459	-1.50806	-0.55212	-0.01601	-0.60036	0.10884	-0.26574	0.49011	0.88794	-0.30744	-0.55191	-0.89954	-0.33183	-1.35709	-0.66843	-0.03092	0
0.34794	0.60991	-1.21758	0.76738	-0.33161	0.89086	-1.90087	0.76712	1.00873	0.92958	-0.51753	0.96305	-0.44121	1.00462	-0.4828	1.00005	-0.34864	1.0229	-0.34848	1.08769	-0.46861	1.05591	-0.39492	1.04394	-0.44707	0.88794	-0.47907	1.0793	-0.67209	1.13299	-0.78588	1.24485	-0.98619	1
0.34794	-1.28859	-0.10052	-1.15621	-0.25149	-1.1166	-0.22921	-1.00943	-0.3748	0.25868	1.70762	-0.64418	-0.18876	-0.52718	-0.15519	-0.02605	-1.44112	0.32189	-1.88022	-0.55212	-0.01601	-0.60036	0.10884	-0.68482	0.14	0.88794	0.32598	-0.65715	0.05494	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	0.70955	-0.0886	0.46118	-0.49699	0.67446	-0.54473	0.94418	-0.50411	0.86719	-0.46482	0.72552	-0.12883	0.80795	-0.61001	0.90104	-0.25395	0.99573	-0.12585	0.92168	-0.01456	0.85444	-0.00268	0.92928	-0.25081	0.64732	-0.1973	0.98022	-0.27148	0.78745	-0.49383	0.79687	-0.62438	1
0.34794	-1.08496	0.14439	-1.15621	-0.25149	-1.1166	-0.22921	0.06992	1.32887	-0.29348	1.70762	-0.64418	-0.18876	-0.52718	-0.15519	-0.01671	-2.00576	-0.0452	-1.88022	-0.55212	-0.01601	-0.60036	0.10884	-1.42072	-1.82659	0.88794	-1.69167	0.30493	-0.41062	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	0.72062	-1.39684	0.75103	-1.84371	0.70046	-2.10055	0.9627	-1.11507	0.92958	-0.78277	0.36661	-1.93471	1.00462	-1.41039	1.00005	-1.59516	0.65199	-1.66738	1.03195	-1.94589	0.56102	-1.31111	0.38607	-1.37239	-0.0075	-1.29144	0.74972	-1.91367	1.13299	-1.93975	-0.08593	-1.65607	1
0.34794	0.03566	-1.52494	-1.15621	-0.25149	-1.1166	-0.22921	0.51449	1.69196	0.92958	-0.8798	-0.64418	-0.18876	-0.52718	-0.15519	0.38714	-0.45022	0.76887	-1.88022	1.08769	-1.94589	-0.60036	0.10884	-0.68482	0.14	0.88794	-1.58148	-0.88079	-1.77945	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	0.44504	0.33692	0.40036	0.64148	0.24751	0.84203	0.06654	1.07115	-0.19367	1.33441	-0.32889	1.54241	-0.58939	1.72722	-0.89699	1.53286	-1.11836	1.3129	-1.34249	1.0665	-1.59793	0.88607	-1.70883	0.64633	-2.27046	0.28675	-1.65112	-0.09893	-1.5769	-0.38054	-1.48946	-0.7132	1
0.34794	-0.44472	-1.48237	-1.15621	-0.25149	0.91323	-2.14952	0.76549	1.69196	-0.08196	0.98008	-0.64418	-0.18876	-0.52718	-0.15519	0.46609	-0.5765	0.76742	-1.88022	-0.55212	-0.01601	-0.60036	0.10884	-0.32178	1.47728	0.88794	0.52641	-0.65715	0.05494	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	0.72062	0.42946	0.60203	0.87724	0.46707	1.15618	-0.06951	1.36586	-0.35456	1.54049	-0.49203	1.59448	-0.86387	1.83892	-1.17088	1.52747	-1.39396	1.2894	-1.61023	0.84499	-1.82768	0.66171	-1.90944	0.21062	-2.43886	-0.09071	-1.78519	-0.49987	-1.51365	-0.85919	-1.38461	-1.16939	1
0.34794	0.54688	1.74768	-2.55991	1.9186	-1.91769	0.84107	-0.90284	0.23965	-1.17511	-0.52029	-0.69494	-0.37002	-0.50572	-0.22943	-0.60009	-0.00353	-0.5684	0.04815	-0.55133	-0.01456	-0.60041	0.1092	-0.68487	0.14003	-1.04929	0.12643	-0.65715	0.05494	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	-0.85804	-0.31627	-0.51502	-0.09648	-0.72995	0.13657	-0.53987	-0.17796	-0.12675	-0.26521	-0.14671	-0.28499	-0.05306	-0.25907	-0.15572	-0.23237	-0.04161	0.13802	-0.04456	-0.01601	-0.24543	-0.11687	-0.06741	0.04635	-0.62098	0.08479	-0.32639	0.05494	-0.31942	-0.03222	-0.38729	-0.071	1
0.34794	0.72062	-0.43475	0.76738	-0.14476	0.04806	-0.26068	0.28377	-0.34092	0.66775	-0.3796	0.51513	-0.18876	0.52749	-0.51282	-0.29971	-0.28972	0.47295	-0.28461	0.55005	0.04727	1.05591	-0.4506	-0.14635	-0.53702	-0.03446	-0.2431	-0.08782	-0.00961	-0.12918	-0.85446	0.27252	-0.17092	0
0.34794	0.68409	-0.10052	0.54861	-0.18354	0.63411	-0.14141	0.56827	-0.3748	0.38106	-0.22148	0.63105	-0.01829	0.65411	0.05379	0.39695	0.5197	0.51485	0.29147	0.6068	0.22731	0.53591	0.36465	0.60388	0.58694	0.2018	0.40074	0.51101	0.10862	0.44557	0.32798	0.45734	0.33371	1
0.34794	-0.49925	1.08609	-2.67246	-0.00536	-1.45411	-1.6959	0.30533	-0.3502	0.61269	0.50467	-1.72473	0.43218	-1.0602	-1.54419	0.13323	0.31882	0.30056	0.16095	-1.40203	0.85168	-1.38958	-0.7935	-0.12915	1.52129	-0.04248	0.83272	0.33511	0.82832	-1.57734	-0.5751	-0.18167	-1.22316	0
0.34794	0.45719	-0.26161	0.76738	-0.30561	0.91323	-0.3615	0.72167	-0.37021	0.63776	-0.44356	0.96305	-0.33601	1.00462	-0.59151	0.7879	0.11464	0.83129	-0.0265	1.08769	-0.23845	1.05591	-0.24507	0.77501	0.20993	0.88794	-0.13105	0.7706	-0.2338	1.13299	-0.29654	1.24485	-0.97515	1
0.34794	-0.41185	-0.38883	-0.03703	-0.56713	-0.74753	-1.52106	-0.32816	-0.44994	-0.32879	-0.42357	-0.17662	0.39909	0.02984	-1.0675	-0.29441	-0.02932	0.00679	0.15137	-0.34342	0.93139	0.42351	0.41908	-0.11905	0.46181	-0.25312	-0.00133	-0.05729	-0.05245	-0.39414	-0.70067	-0.11184	-0.65207	0
0.34794	0.72062	-2.19489	0.76738	1.38632	-0.12083	-0.3379	0.2185	-0.3748	0.92958	-0.31442	0.08362	-0.03626	0.42658	-0.27867	0.98189	0.00557	0.26971	0.04628	0.31419	0.12964	0.97624	0.10671	1.04394	1.69842	0.73668	0.1241	0.98102	-1.91367	1.13299	0.85237	0.16186	-0.27265	1
0.34794	0.19441	1.78726	-2.62179	-0.76819	-0.43999	-0.50354	-0.11728	-0.67005	-2.03911	-0.05449	-0.10844	-0.18876	-0.08953	-0.31102	-1.23635	1.03721	-0.19367	0.09215	0.1897	0.07589	-0.32431	-0.3877	-1.67462	-0.06127	-0.56712	-0.80224	1.0793	0.05494	-1.7834	-0.08534	-0.16734	0.01992	0
0.34794	-0.40956	-0.00612	-0.03412	-0.47755	-0.31313	-0.22921	-0.35206	-0.50397	0.0053	-0.31333	-0.1754	0.02174	0.30255	-0.10974	0.08989	-0.45405	-0.00833	-0.39521	-0.00552	0.14481	-0.18629	0.46431	-5.26704E-4	-0.22874	-0.19667	-0.05655	0.06638	-0.10911	0.40389	-0.60109	-0.03068	-0.16437	1
0.34794	0.72062	2.16482	-1.15621	-0.25149	-1.1166	-0.22921	-1.00943	-0.3748	0.00223	-2.11395	-1.47197	0.73044	-1.98988	0.46813	0.42826	2.02032	-0.57386	0.04628	-0.55212	-0.01601	0.42703	0.49372	-2.41358	-1.82659	0.88794	-1.69167	1.0793	2.02354	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	0.62452	0.04888	0.64454	0.03127	0.73046	0.13857	0.66453	-1.40739	0.75253	0.92592	0.60845	0.50491	0.5796	0.67358	0.45225	0.82949	0.9506	1.19952	0.32121	0.83484	0.17433	0.95272	0.01429	1.00921	-0.38338	0.91223	0.91139	2.02354	-0.20729	0.77884	-0.31195	0.76319	1
0.34794	-0.08628	0.81314	0.4367	1.49589	0.42609	1.12862	0.64736	-0.60181	0.88186	-0.15204	0.89594	-1.92107	0.88149	1.77434	0.92646	-0.09752	0.84204	0.39565	1.06283	-1.35909	0.83513	-1.51699	-0.19033	-0.45122	0.88794	0.43688	0.43608	0.89508	0.91876	1.5847	0.90006	1.43858	0
0.34794	0.63788	0.12894	0.76738	-0.29311	0.87898	-0.18014	0.90302	-0.56733	0.91104	-0.36822	0.93059	-0.25132	1.00462	-0.27175	1.00005	-0.09697	0.92454	0.07628	1.04866	-0.19518	1.02095	0.00801	0.89815	-0.16827	0.80419	-7.49771E-4	0.92264	0.08067	1.13299	-0.20285	1.11367	-0.17799	1
0.34794	-1.28859	-0.10052	-1.80392	1.60151	-1.1166	-0.22921	0.34876	-2.44155	0.87773	0.32095	-1.06284	-1.38527	-0.99041	1.27521	0.90547	0.33724	-0.57386	0.04628	-0.55212	-0.01601	-0.8992	-1.78706	-0.68482	0.14	0.88794	-1.69167	-0.65715	0.05494	-0.53902	1.2123	-0.66843	-0.03092	0
0.34794	0.659	-0.08067	0.76738	-0.2332	0.88599	-0.24386	0.92065	-0.43357	0.92639	-0.38426	0.96305	-0.21445	1.00462	-0.21149	1.00005	-0.01637	0.99871	0.04677	1.08769	-0.06642	1.05591	0.01889	0.97511	0.05097	0.87221	0.06328	1.02756	0.00616	1.13299	-0.06768	1.21462	-0.11872	1
0.34794	-1.28859	-0.10052	0.74659	-0.74417	-0.73257	-0.333	-1.00943	-0.3748	0.80967	-0.16586	0.96305	-0.59291	1.00462	-0.00188	1.00005	-0.22122	-0.57386	0.04628	1.08769	-0.42285	1.05591	-0.68027	-0.68482	0.14	0.88794	-0.19298	-0.65715	0.05494	1.13299	-0.49782	-0.11513	-0.36563	0
0.34794	-2.44826E-4	-0.06873	-0.49938	-0.30442	-0.04584	-0.16265	-0.62463	-0.12276	-0.0764	-0.21723	-0.29138	-0.09019	-0.07886	-0.15519	-0.02605	0.00728	-0.06757	0.18725	-0.11217	0.21934	-0.20785	0.21904	-0.30534	0.33186	-0.67532	0.22899	-0.35484	0.16329	-0.27541	0.00739	-0.34178	0.12532	1
0.34794	0.72062	2.16482	0.76738	-2.42158	-1.1166	-0.22921	-1.00943	-0.3748	0.92958	1.70762	0.96305	-2.20948	1.00462	2.02646	1.00005	-2.00576	-0.57386	0.04628	-0.55212	-0.01601	1.05591	-0.41781	-0.68482	0.14	0.88794	-1.69167	1.0793	2.02354	1.13299	-1.93975	-0.66843	-0.03092	0
0.34794	-0.59151	0.36179	-0.25329	0.27997	-0.2881	0.16269	-0.08373	0.55313	-0.3018	0.88275	-0.44738	0.9247	-0.52718	0.95789	-0.71708	1.1165	-0.89973	1.10782	-1.02062	0.85047	-1.07357	0.7279	-1.74323	0.58148	-1.95161	0.39723	-1.68486	0.41651	-1.22393	0.00739	-1.17604	-0.55383	1
0.34794	-1.28859	-0.10052	0.76738	-2.42158	-1.1166	-0.22921	-1.00943	-0.3748	0.92958	1.70762	0.96305	-0.70085	1.00462	0.35288	1.00005	-2.00576	-0.57386	0.04628	-0.55212	-0.01601	1.05591	2.00473	-0.68482	0.14	0.88794	-1.69167	-0.65715	0.05494	1.13299	-1.93975	-0.66843	-0.03092	0
0.34794	0.51379	0.76564	0.59764	0.56229	0.39085	1.06982	-0.11038	1.23605	-0.50578	1.48473	-0.67964	1.54964	-0.84255	1.64146	-1.2248	1.36904	-1.37224	0.96703	-1.75785	0.72188	-2.02523	0.27613	-1.96868	-0.10583	-2.36513	-0.3123	-1.61476	-0.78461	-1.38883	-0.98049	-1.21708	-1.23983	1
0.34794	-3.2978	0.53616	-0.72875	0.07474	-2.65303	-1.59232	-1.61525	1.0976	-2.61968	1.70762	-1.95728	0.49802	-1.7386	-0.21221	-2.20436	-1.66368	-1.53401	-0.9988	-0.62714	-1.61795	0.95849	-1.67554	-2.41358	-0.70833	0.39172	0.29325	-2.39361	0.15788	-0.2966	0.05829	-1.43759	-1.06097	0
0.34794	-0.75279	-0.32705	-0.1303	-0.25149	-0.43999	-0.48524	-0.28631	-0.13367	0.16058	-0.27964	0.50768	-0.02038	0.54508	-0.30064	0.24495	0.40989	0.09146	0.01417	-0.03284	0.36997	0.55903	0.10884	-0.25263	0.4022	-0.15401	0.22531	0.03743	0.12055	0.19975	0.07229	0.12878	-0.13768	1
0.34794	-1.82439	0.80562	-1.68141	0.01237	-1.47746	-0.31455	-0.88732	-0.51697	-0.76588	-0.26129	-0.65841	-0.13368	-0.55148	-0.15881	-0.61952	-0.01049	-0.56636	0.04334	-0.54985	-0.01142	-0.60224	0.11077	-0.68601	0.13901	-1.04891	0.12564	-0.6567	0.05504	-0.61684	0.00768	-0.66858	-0.03088	0
0.34794	0.72062	-0.95768	0.09153	0.39368	0.20005	-0.6963	0.69619	0.01621	0.92958	-0.85953	0.18115	-0.18876	0.42501	-0.2731	-0.09325	-0.42798	0.57314	-0.29405	0.46722	0.0883	0.65304	0.36505	-0.07742	-0.44467	0.13303	-0.27652	0.35829	-0.39837	0.66007	-1.15036	0.31406	-0.55029	1
0.34794	0.61074	-0.18017	-3.0798	-0.97203	-3.14642	-0.25922	0.90878	-0.35057	0.81173	-0.3528	-2.25142	0.14276	-2.05898	-0.16372	0.92421	-0.0635	0.89816	-0.00639	-2.17911	0.21015	-2.14663	0.76796	0.96965	0.13231	0.54004	0.37656	0.90972	-0.0758	-2.36667	-0.3577	-2.58171	-0.7649	0
0.34794	0.62422	-0.04946	0.64729	-0.27909	0.78182	-0.2059	0.89772	-0.41063	0.87521	-0.30282	0.89338	-0.25068	0.93201	-0.16402	0.99164	-0.04625	1.01921	0.08081	0.98248	-0.11194	0.95347	0.0639	0.99297	0.05246	0.81462	0.09648	1.03414	0.0925	1.05309	-0.05901	1.16522	-0.01364	1
0.34794	0.72062	-0.22577	0.76738	-2.42158	-0.10168	-0.44257	-0.29728	-0.83407	0.92958	-0.83295	-0.3763	-0.41329	1.00462	-0.91134	1.00005	-0.77484	1.0229	-0.77945	-0.55212	-0.49848	1.05591	-0.84542	1.04394	-0.40628	0.88794	-0.91156	1.0793	-0.4919	1.13299	-1.22235	1.24485	-1.43877	0
0.34794	-0.66505	-0.33487	-0.69189	-0.47599	-0.69663	-0.36165	-0.8634	-0.48704	-0.78029	-0.38788	-0.61675	-0.23692	-0.51583	-0.18752	-0.61347	-0.0107	-0.57261	0.03621	-0.55216	-0.02178	-0.60082	0.10569	-0.68536	0.13823	-1.04976	0.12555	-0.65747	0.05447	-0.61705	0.00715	-0.66858	-0.03105	1
0.34794	-0.02791	-0.27819	0.23934	-0.25149	0.11721	-0.37982	0.22798	-0.61795	0.37283	-0.55109	0.42731	-0.46611	0.46398	-0.36907	0.27033	-0.22955	0.30279	-0.36924	0.41248	-0.39442	0.50383	-0.33725	0.09481	-0.36129	-0.034	-0.32206	0.33025	-0.56267	0.13799	-0.41259	0.23194	-0.61706	0
0.34794	-0.78629	0.27705	-0.25853	0.32721	-0.7302	0.23101	-0.85628	0.03729	-0.82606	-0.01176	-0.68223	0.01711	-0.58363	-0.01737	-0.67896	0.07689	-0.62544	0.0758	-0.59268	-0.00912	-0.62894	0.10366	-0.70378	0.1294	-1.06131	0.11577	-0.66226	0.0447	-0.6184	-5.57347E-4	-0.66795	-0.03713	1
0.34794	-2.60713	0.25344	-1.03598	-0.25149	-1.1166	-0.10919	0.22315	-0.24562	-0.51231	-0.31333	-0.69441	6.79619E-4	-0.43144	-0.15519	-0.3652	-0.30726	0.12472	-0.67615	-0.55212	-0.19694	-0.60036	0.10884	-0.6308	-0.78184	-0.98874	0.12643	-1.90523	0.11646	-0.67152	0.00739	-0.66843	0.16926	0
0.34794	0.72062	-0.12501	0.76738	-0.31015	0.91323	-0.35376	0.86676	-0.40832	0.9104	-0.37887	0.94568	-0.01399	1.00462	-0.29669	0.92133	0.19226	0.98838	0.03586	1.08769	0.10916	1.05591	0.19081	1.00656	0.32071	0.85997	0.14917	1.0793	-0.0089	1.13299	0.06002	1.24485	-0.18096	1
0.34794	0.42468	0.0224	0.76738	-0.07639	0.91323	1.6911	0.79454	-0.39081	0.64069	-0.235	0.96305	0.35992	1.00462	2.02646	0.69901	0.10091	0.87437	0.2703	1.08769	0.96186	1.05591	-1.78706	0.7089	0.21622	0.88794	1.42842	0.81008	0.19229	1.13299	1.70757	1.24485	2.1043	0
0.34794	0.52721	-0.13685	0.76738	-0.07743	0.91323	-0.19841	0.8256	-0.36374	0.81571	-0.34574	0.96305	-0.18876	1.00462	-0.01519	1.00005	0.10417	0.88628	0.1287	1.03507	0.02527	1.03819	0.07842	0.97923	0.24517	0.82932	0.20737	0.86574	0.076	1.13299	0.1844	1.20392	0.1061	1
0.34794	-1.70048	0.55077	-0.71378	-0.03448	-0.54317	0.38049	-0.37342	0.34857	-0.20112	-1.01292	-0.49551	0.36694	-0.6727	0.30296	-0.7596	0.48034	-1.11975	0.65136	-1.33922	-0.1704	-0.105	0.73782	-1.6875	-0.33199	-0.42569	-0.39128	-1.47329	0.41913	-1.09111	-0.60067	0.1054	0.03421	0
0.34794	-0.08306	-0.02501	0.06206	-0.10681	0.30428	-0.10118	0.37106	-0.3748	0.27888	-0.31333	0.64161	-0.18876	0.59613	-0.15519	0.51463	0.20858	0.49065	0.23893	0.6504	-0.08033	0.66945	0.10884	0.41005	0.4022	0.22797	0.31129	0.38472	0.31741	0.43306	0.33192	0.54331	0.32496	1
